rep_index,old_ms,new_ms
237,0.0009999785106629133,0.1309000072069466
238,0.001300009898841381,0.12509999214671552
239,0.0009999785106629133,0.12870001955889165
240,0.0009999785106629133,0.12959999730810523
241,0.001100008375942707,0.13619998935610056
242,0.0043000036384910345,0.13259999104775488
243,0.001100008375942707,0.13229998876340687
244,0.001100008375942707,0.12939999578520656
245,0.00100000761449337,0.12149999383836985
246,0.0009999785106629133,0.12020001304335892
247,0.00100000761449337,0.12009998317807913
248,0.001100008375942707,0.1191999763250351
249,0.001100008375942707,0.12630000128410757
250,0.001100008375942707,0.12079998850822449
251,0.00100000761449337,0.12000001152046025
252,0.00100000761449337,0.11900000390596688
253,0.00100000761449337,0.12050001532770693
254,0.001200009137392044,0.12099999003112316
255,0.001100008375942707,0.12159999459981918
256,0.001100008375942707,0.11850000009872019
257,0.0010999792721122503,0.12340000830590725
258,0.001100008375942707,0.12160002370364964
259,0.001100008375942707,0.11940000695176423
260,0.00100000761449337,0.11860000086016953
261,0.00100000761449337,0.11920000542886555
262,0.0009999785106629133,0.11860000086016953
263,0.00100000761449337,0.11950000771321356
264,0.0009999785106629133,0.11990001075901091
265,0.00100000761449337,0.12060001608915627
266,0.0014999823179095984,0.12350000906735659
267,0.00100000761449337,0.11939997784793377
268,0.00100000761449337,0.11940000695176423
269,0.0009999785106629133,0.205100019229576
270,0.002500019036233425,0.19419999443925917
271,0.0014999823179095984,0.14540000120177865
272,0.001300009898841381,0.1456999743822962
273,0.001300009898841381,0.13010000111535192
274,0.0010999792721122503,0.1246000174432993
275,0.0010999792721122503,0.12530002277344465
276,0.001100008375942707,0.12310000602155924
277,0.0009999785106629133,0.12250000145286322
278,0.00100000761449337,0.12159999459981918
279,0.001100008375942707,0.12119999155402184
280,0.001100008375942707,0.12169999536126852
281,0.0010999792721122503,0.1328999933321029
282,0.00100000761449337,0.12370001059025526
283,0.0010999792721122503,0.12110001989640296
284,0.001100008375942707,0.12100001913495362
285,0.00100000761449337,0.12020001304335892
286,0.00100000761449337,0.12060001608915627
287,0.0010999792721122503,0.1221999991685152
288,0.001100008375942707,0.12039998546242714
289,0.001200009137392044,0.11999998241662979
290,0.00100000761449337,0.11990001075901091
291,0.0010999792721122503,0.12070001685060561
292,0.00100000761449337,0.11990001075901091
293,0.0010999792721122503,0.15750000602565706
294,0.001200009137392044,0.12290000449866056
295,0.00100000761449337,0.12240000069141388
296,0.00100000761449337,0.12729997979477048
297,0.001400010660290718,0.1281999866478145
298,0.00100000761449337,0.1221999991685152
299,0.00100000761449337,0.1238000113517046
300,0.001100008375942707,0.12250000145286322
301,0.001100008375942707,0.12350000906735659
302,0.0010999792721122503,0.12240000069141388
303,0.001100008375942707,0.12199999764561653
304,0.001100008375942707,0.12019998393952847
305,0.001100008375942707,0.1218999968841672
306,0.0010999792721122503,0.12260000221431255
307,0.001100008375942707,0.12310000602155924
308,0.0010999792721122503,0.12179999612271786
309,0.001100008375942707,0.12179999612271786
310,0.00100000761449337,0.12240000069141388
311,0.00100000761449337,0.12410001363605261
312,0.0010999792721122503,0.1230000052601099
313,0.001100008375942707,0.13189998571760952
314,0.001100008375942707,0.12119999155402184
315,0.00100000761449337,0.12089998926967382
316,0.0010999792721122503,0.13130001025274396
317,0.001100008375942707,0.13329999637790024
318,0.0010999792721122503,0.13110000872984529
319,0.00100000761449337,0.1221999991685152
320,0.00100000761449337,0.12139999307692051
321,0.001100008375942707,0.12250000145286322
322,0.00100000761449337,0.12130002141930163
323,0.0010999792721122503,0.12199999764561653
324,0.001100008375942707,0.12280000373721123
325,0.0010999792721122503,0.12330000754445791
326,0.00100000761449337,0.12179999612271786
327,0.0010999792721122503,0.12350000906735659
328,0.001100008375942707,0.1255999959539622
329,0.0012999807950109243,0.12660000356845558
330,0.001100008375942707,0.12280000373721123
331,0.001100008375942707,0.12270000297576189
332,0.001100008375942707,0.12119999155402184
333,0.0009999785106629133,0.1238000113517046
334,0.001200009137392044,0.12419998529367149
335,0.001100008375942707,0.12240000069141388
336,0.001100008375942707,0.12099999003112316
337,0.001100008375942707,0.12089998926967382
338,0.001100008375942707,0.12489999062381685
339,0.001100008375942707,0.12169999536126852
